aa_eleicao,sq_eleicao_divulga,sg_uf,sg_ue,tp_prestador,cd_esfera_partidaria,ds_esfera_partidaria,nr_partido,sg_partido,sq_candidato,ds_cargo,nm_candidato,ds_situacao_candidatura,ds_situacao_totalizacao,vr_receita,vr_receita_rc_fundo_part,vr_receita_rc_fundo_camp,vr_receita_rc_outros,vr_receita_trf_fundo_part,vr_receita_trf_fundo_camp,vr_receita_trf_outros,dt_carga
2022,2040602022,RS,RS,CA,NA,Não se aplica,11,PP,210001647159,Deputado Estadual,JOÃO ERVINO FISCHER,Apto,Suplente,50000.0,0.0,0.0,0.0,0.0,50000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,50,PSOL,210001598509,Deputado Estadual,JOÃO LUIZ BRAGA,Apto,Suplente,18487.4,0.0,0.0,0.0,0.0,18487.4,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,70,AVANTE,210001621488,Deputado Estadual,JOÃO LUIZ CAMPOS STAMM JUNIOR,Apto,Não eleito,6000.0,0.0,0.0,0.0,0.0,6000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,13,PT,210001610621,Deputado Estadual,JOÃO MARCELO LUCAS SCNEIDER,Apto,Suplente,23558.68,0.0,0.0,0.0,0.0,23558.68,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,15,MDB,210001647978,Deputado Estadual,JOÃO PEDRO SOUZA NUNES,Apto,Suplente,80000.0,0.0,0.0,0.0,0.0,80000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,22,PL,210001648972,Deputado Estadual,JOÃO SILVEIRA GOULART,Apto,Suplente,10768.66,0.0,0.0,0.0,10000.0,768.66,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,23,CIDADANIA,210001620224,Deputado Estadual,JOÃO VICTOR EHLERS MACHADO,Apto,Suplente,22098.62,0.0,0.0,0.0,0.0,22098.62,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,19,PODE,210001596177,Deputado Estadual,JUARES DA COSTA MARTINS,Apto,Suplente,37180.35,0.0,0.0,0.0,0.0,37180.35,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,20,PSC,210001605712,Deputado Estadual,JULIANO DOS SANTOS CORTES,Apto,Não eleito,10000.0,0.0,0.0,0.0,0.0,10000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,55,PSD,210001696192,Deputado Estadual,JULIANO FRANCZAK,Apto,Eleito por QP,102040.0,0.0,0.0,0.0,0.0,102040.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,77,SOLIDARIEDADE,210001614146,Deputado Estadual,JULIANO GONCALVES CARDOZO,Apto,Não eleito,951.72,0.0,0.0,0.0,0.0,951.72,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,51,PATRIOTA,210001611283,Deputado Estadual,JULIANO PINHEIRO GOMES,Apto,Não eleito,10000.0,0.0,0.0,0.0,0.0,10000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,65,PC do B,210001610624,Deputado Estadual,JULIANO ROSO,Apto,Suplente,495830.0,0.0,0.0,0.0,0.0,495830.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,19,PODE,210001596188,Deputado Estadual,JULIO AGAPIO DA SILVA,Apto,Suplente,70981.34,0.0,0.0,0.0,0.0,70981.34,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,44,UNIÃO,210001601950,Deputado Estadual,JULIO CESAR LAMIM MARTINS DE OLIVEIRA,Apto,Suplente,105921.05,0.0,0.0,0.0,24000.0,81921.05,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,11,PP,210001647158,Deputado Estadual,JULIO CESAR VIERO RUIVO,Apto,Suplente,70000.0,0.0,0.0,0.0,0.0,70000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,19,PODE,210001596191,Deputado Estadual,JULIO CEZAR DAL PAZ CONSUL,Apto,Suplente,86019.44,0.0,0.0,0.0,0.0,86019.44,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,44,UNIÃO,210001601951,Deputado Estadual,JUMIR VIEIRA DE CARVALHO,Apto,Suplente,33721.05,0.0,0.0,0.0,0.0,33721.05,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,44,UNIÃO,210001601959,Deputado Estadual,JURANDIR MARQUES MACIEL,Apto,Suplente,264721.05,0.0,0.0,0.0,98000.0,166721.05,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,70,AVANTE,210001621489,Deputado Estadual,JUSSARA MARIA DA SILVA,Apto,Não eleito,320000.0,0.0,0.0,0.0,0.0,320000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,12,PDT,210001621292,Deputado Estadual,JUSSARETE VARGAS DIAS,Apto,Suplente,56000.0,0.0,0.0,0.0,0.0,56000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,15,MDB,210001647993,Deputado Estadual,JUVIR COSTELLA,Apto,Eleito por QP,687000.0,0.0,0.0,0.0,0.0,687000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,50,PSOL,210001598524,Deputado Estadual,KAREN MORAIS DOS SANTOS,Apto,Suplente,251881.73,0.0,0.0,0.0,0.0,251881.73,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,50,PSOL,210001598525,Deputado Estadual,KARINA LUIZA DOS SANTOS DE PAULA,Apto,Suplente,46724.37,0.0,0.0,0.0,0.0,46724.37,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,19,PODE,210001596159,Deputado Estadual,KATHREIN CRISTIANE SOARES DE CASTRO,Apto,Suplente,48981.74,0.0,0.0,0.0,0.0,48981.74,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,13,PT,210001610625,Deputado Estadual,KATIA CILENE DE QUADROS DUARTE,Apto,Suplente,69568.94,0.0,0.0,0.0,2600.0,66968.94,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,50,PSOL,210001598526,Deputado Estadual,KERLY FERRO,Apto,Suplente,14841.38,0.0,0.0,0.0,0.0,14841.38,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,19,PODE,210001596145,Deputado Estadual,LAERCIO FERNANDES,Apto,Suplente,141067.65,0.0,0.0,0.0,0.0,141067.65,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,13,PT,210001610626,Deputado Estadual,LAURA SOARES SITO SILVEIRA,Apto,Eleito por média,445899.0,0.0,0.0,0.0,0.0,445899.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,20,PSC,210001605713,Deputado Estadual,LAURECI RODRIGUES DE BORBA,Apto,Não eleito,10000.0,0.0,0.0,0.0,0.0,10000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,50,PSOL,210001598510,Deputado Estadual,LAÍS MAGBEL CAMISOLÃO BORBA,Apto,Suplente,15548.18,0.0,0.0,0.0,0.0,15548.18,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,50,PSOL,210001598527,Deputado Estadual,LEANDRO FRANKE GONÇALVES,Apto,Suplente,20326.57,0.0,0.0,0.0,0.0,20326.57,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,77,SOLIDARIEDADE,210001614147,Deputado Estadual,LEANDRO GONÇALVES DOS SANTOS OLIVEIRA,Apto,Não eleito,6806.72,0.0,0.0,0.0,0.0,6806.72,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,12,PDT,210001621336,Deputado Estadual,LEILA KATHIA CASTRO CONCEIÇÃO,Apto,Suplente,43538.46,0.0,0.0,0.0,0.0,43538.46,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,44,UNIÃO,210001601915,Deputado Estadual,LEONARDO ALEX STEPHAN,Apto,Suplente,33721.05,0.0,0.0,0.0,8800.0,24921.05,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,77,SOLIDARIEDADE,210001614149,Deputado Estadual,LEONARDO CACHAMBU,Apto,Não eleito,6153.44,0.0,0.0,0.0,0.0,6153.44,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,13,PT,210001610627,Deputado Estadual,LEONEL GUTERRES RADDE,Apto,Eleito por QP,129392.0,0.0,0.0,0.0,0.0,129392.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,11,PP,210001647190,Deputado Estadual,LETICIA MUNHOZ DA SILVA,Apto,Suplente,107204.42,0.0,0.0,0.0,0.0,107204.42,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,40,PSB,210001602883,Deputado Estadual,LIDIANE CRISTINA FUNARI ROSA,Apto,Suplente,48600.0,0.0,0.0,0.0,0.0,48600.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,51,PATRIOTA,210001611292,Deputado Estadual,LIDOMAR LUIZ STROPPER,Apto,Não eleito,20000.0,0.0,0.0,0.0,0.0,20000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,13,PT,210001610628,Deputado Estadual,LINS ROBALLO,Apto,Suplente,207852.33,0.0,0.0,0.0,0.0,207852.33,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,11,PP,210001647188,Deputado Estadual,LISIANE GOULART BECKER,Apto,Suplente,127204.42,0.0,0.0,0.0,0.0,127204.42,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,12,PDT,210001621293,Deputado Estadual,LISIANE PAZ DIAS,Apto,Suplente,113538.46,0.0,0.0,0.0,0.0,113538.46,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,11,PP,210001647157,Deputado Estadual,LIZAINE BEATRIZ DA SILVA,Apto,Suplente,50000.0,0.0,0.0,0.0,0.0,50000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,45,PSDB,210001620204,Deputado Estadual,LIZANDRA DA ROSA BORGES,Apto,Suplente,32903.64,0.0,0.0,0.0,0.0,32903.64,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,51,PATRIOTA,210001611282,Deputado Estadual,LORENA GÖRGEN,Apto,Não eleito,10000.0,0.0,0.0,0.0,0.0,10000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,11,PP,210001647187,Deputado Estadual,LUANA DALLACORTE ROLIM DE MOURA,Apto,Suplente,155000.0,0.0,0.0,0.0,15000.0,140000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,77,SOLIDARIEDADE,210001614148,Deputado Estadual,LUANA GESSICA FRAGA SEVERO,Apto,Não eleito,13136.88,0.0,0.0,0.0,0.0,13136.88,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,14,PTB,210001649815,Deputado Estadual,LUANA NEILAND DA SILVA KREMER,Apto,Suplente,32750.0,0.0,0.0,0.0,10000.0,22750.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,50,PSOL,210001598511,Deputado Estadual,LUANA SILVA DA ROSA,Apto,Suplente,15548.18,0.0,0.0,0.0,0.0,15548.18,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,45,PSDB,210001620188,Deputado Estadual,LUCAS SALOMON DA SILVA FUHR,Apto,Suplente,35000.0,0.0,0.0,0.0,0.0,35000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,50,PSOL,210001598528,Deputado Estadual,LUCIANA KREBS GENRO,Apto,Eleito por QP,878294.7,0.0,0.0,0.0,84539.65,793755.05,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,22,PL,210001648969,Deputado Estadual,LUCIANA MENDINA DE SOUZA MARTINEZ,Apto,Suplente,20000.0,0.0,0.0,0.0,0.0,20000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,70,AVANTE,210001621490,Deputado Estadual,LUCIANE PEDRO DA SILVA,Apto,Não eleito,24000.0,0.0,0.0,0.0,0.0,24000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,12,PDT,210001621286,Deputado Estadual,LUCIANO BARROS ZINI,Apto,Suplente,50000.0,0.0,0.0,0.0,0.0,50000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,15,MDB,210001647995,Deputado Estadual,LUCIANO DA SILVA SILVEIRA,Apto,Eleito por QP,459882.13,0.0,0.0,0.0,500.0,459382.13,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,10,REPUBLICANOS,210001601659,Deputado Estadual,LUCIANO FALCÃO DE SAMPAIO,Apto,Suplente,20000.0,0.0,0.0,0.0,0.0,20000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,40,PSB,210001602888,Deputado Estadual,LUCIANO LEITES ROCHA,Apto,Suplente,36000.0,0.0,0.0,0.0,0.0,36000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,77,SOLIDARIEDADE,210001614144,Deputado Estadual,LUCIANO MARQUES DA ROSA,Apto,Não eleito,15567.04,0.0,0.0,0.0,0.0,15567.04,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,10,REPUBLICANOS,210001601630,Deputado Estadual,LUCIANO PINTO DA SILVA,Apto,Suplente,95000.0,0.0,0.0,0.0,70000.0,25000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,11,PP,210001647186,Deputado Estadual,LUCIANO RAMOS BARROS,Apto,Suplente,37204.42,0.0,0.0,0.0,0.0,37204.42,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,12,PDT,210001621333,Deputado Estadual,LUCILENE MARCHI,Apto,Suplente,216038.46,0.0,0.0,0.0,0.0,216038.46,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,14,PTB,210001649814,Deputado Estadual,LUCIO FLAVIO ALVES ALBUQUERQUE,Apto,Suplente,21785.0,0.0,0.0,0.0,0.0,21785.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,19,PODE,210001596185,Deputado Estadual,LUIRCE TEIXEIRA PAZ HERNANDEZ,Apto,Suplente,661073.37,0.0,0.0,0.0,0.0,661073.37,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,45,PSDB,210001620189,Deputado Estadual,LUIS AUGUSTO BRINGMANN,Apto,Suplente,70000.0,0.0,0.0,0.0,0.0,70000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,55,PSD,210001696162,Deputado Estadual,LUIS CARLOS FAGUNDES RUAS,Apto,Suplente,40840.0,0.0,0.0,0.0,0.0,40840.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,55,PSD,210001696169,Deputado Estadual,LUIS DIEGO SOARES DE OLIVEIRA,Apto,Suplente,9440.0,0.0,0.0,0.0,0.0,9440.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,12,PDT,210001621329,Deputado Estadual,LUIS FERNANDO MORETTI GROSS,Apto,Suplente,50000.0,0.0,0.0,0.0,0.0,50000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,14,PTB,210001649813,Deputado Estadual,LUIS GIOVANNI FERNANDES MACKEDANZ,Apto,Suplente,5285.0,0.0,0.0,0.0,0.0,5285.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,12,PDT,210001621330,Deputado Estadual,LUIS ROGÉRIO MARENCO FERRÂN,Apto,Eleito por QP,200000.0,0.0,0.0,0.0,0.0,200000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,10,REPUBLICANOS,210001601645,Deputado Estadual,LUIZ ANDRÉ VALENTE GREGÓRIO,Apto,Suplente,52273.21,0.0,0.0,0.0,52273.21,0.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,10,REPUBLICANOS,210001601640,Deputado Estadual,LUIZ ANTÔNIO CARVALHO BECK,Apto,Suplente,41973.21,0.0,0.0,0.0,1973.21,40000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,14,PTB,210001649811,Deputado Estadual,LUIZ FERNANDO DE BORBA MARQUES,Apto,Suplente,6585.0,0.0,0.0,0.0,0.0,6585.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,13,PT,210001610629,Deputado Estadual,LUIZ FERNANDO MAINARDI,Apto,Eleito por QP,204392.0,0.0,0.0,0.0,0.0,204392.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,12,PDT,210001621331,Deputado Estadual,LUIZ FERNANDO MEDEIROS DOS SANTOS,Apto,Suplente,80000.0,0.0,0.0,0.0,0.0,80000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,45,PSDB,210001620218,Deputado Estadual,LUIZ HENRIQUE CORDEIRO VIANA,Apto,Suplente,180000.0,0.0,0.0,0.0,0.0,180000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,10,REPUBLICANOS,210001601619,Deputado Estadual,LUIZ VALMOR DA SILVA FRANÇA,Apto,Suplente,26593.19,0.0,0.0,0.0,24113.19,2480.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,15,MDB,210001647985,Deputado Estadual,LUZIELE CARDOSO BUENO ROCHA,Apto,Suplente,30000.0,0.0,0.0,0.0,0.0,30000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,77,SOLIDARIEDADE,210001614138,Deputado Estadual,LUÍS ALBERTO POHREN BARBOZA,Apto,Não eleito,6806.72,0.0,0.0,0.0,0.0,6806.72,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,11,PP,210001647156,Deputado Estadual,LUÍS EDUARDO REIS DO AMARAL,Apto,Suplente,40000.0,0.0,0.0,0.0,0.0,40000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,11,PP,210001647185,Deputado Estadual,LUÍS FERNANDO CAVALHEIRO PIRES,Apto,Suplente,42000.0,0.0,0.0,0.0,0.0,42000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,50,PSOL,210001598512,Deputado Estadual,LUÍS GIOVANNI BOAVISTA FERRAZ,Apto,Suplente,110647.62,0.0,0.0,0.0,0.0,110647.62,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,11,PP,210001647189,Deputado Estadual,LÍLIAN XAVIER DOS SANTOS LINHARES,Apto,Suplente,282000.0,0.0,0.0,0.0,0.0,282000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,11,PP,210001647194,Deputado Estadual,LÚCIO DO PRADO NUNES,Apto,Suplente,57204.12,0.0,0.0,0.0,0.0,57204.12,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,14,PTB,210001649810,Deputado Estadual,MAGALI TEREZINHA LIMA RODRIGUES,Apto,Suplente,90875.0,0.0,0.0,0.0,0.0,90875.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,22,PL,210001648968,Deputado Estadual,MAGDA LOREDO GARIM,Apto,Suplente,24802.48,0.0,0.0,0.0,0.0,24802.48,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,55,PSD,210001696180,Deputado Estadual,MAICON EDUARDO LAFOURCADE,Apto,Suplente,4860.0,0.0,0.0,0.0,0.0,4860.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,55,PSD,210001696171,Deputado Estadual,MAIRA ANTÔNIA MIOLLA,Apto,Suplente,74440.0,0.0,0.0,0.0,0.0,74440.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,40,PSB,210001602917,Deputado Estadual,MANIR JOSE ZEN,Apto,Suplente,20000.0,0.0,0.0,0.0,0.0,20000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,20,PSC,210001605707,Deputado Estadual,MANOEL LUIZ GONSALVES MACHADO,Apto,Não eleito,40000.0,0.0,0.0,0.0,0.0,40000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,12,PDT,210001621334,Deputado Estadual,MANOELA ROSA COUTO,Apto,Suplente,80000.0,0.0,0.0,0.0,0.0,80000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,20,PSC,210001605708,Deputado Estadual,MARA CRISTIANE DA SILVA MACHADO,Apto,Não eleito,15000.0,0.0,0.0,0.0,0.0,15000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,14,PTB,210001649809,Deputado Estadual,MARA GIANI MALTA DOS SANTOS,Apto,Suplente,23200.0,0.0,0.0,0.0,0.0,23200.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,10,REPUBLICANOS,210001601651,Deputado Estadual,MARA REJANE DA SILVA DOS SANTOS,Apto,Suplente,20000.0,0.0,0.0,0.0,0.0,20000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,44,UNIÃO,210001601929,Deputado Estadual,MARCEL FERREIRA DA SILVA,Apto,Suplente,22321.05,0.0,0.0,0.0,0.0,22321.05,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,20,PSC,210001605719,Deputado Estadual,MARCELA LOPES SOARES ROSA,Apto,Não eleito,10000.0,0.0,0.0,0.0,0.0,10000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,10,REPUBLICANOS,210001601658,Deputado Estadual,MARCELINO DOS SANTOS MOREIRA,Apto,Suplente,26953.19,0.0,0.0,0.0,4113.19,22840.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,19,PODE,210001596157,Deputado Estadual,MARCELO ARAUJO DE SOUZA,Apto,Suplente,44402.62,0.0,0.0,0.0,0.0,44402.62,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,19,PODE,210001596165,Deputado Estadual,MARCELO BITTENCOURT DA SILVA,Apto,Suplente,63875.22,0.0,0.0,0.0,0.0,63875.22,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,77,SOLIDARIEDADE,210001614139,Deputado Estadual,MARCELO FELIPE DOS SANTOS CORREA,Apto,Não eleito,14418.44,0.0,0.0,0.0,0.0,14418.44,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,77,SOLIDARIEDADE,210001614140,Deputado Estadual,MARCELO LUIS VELHO CLARA,Apto,Não eleito,13790.16,0.0,0.0,0.0,0.0,13790.16,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,19,PODE,210001596164,Deputado Estadual,MARCELO MARTINS MACHADO,Apto,Suplente,187756.05,0.0,0.0,0.0,0.0,187756.05,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,14,PTB,210001649779,Deputado Estadual,MARCELO PEREIRA ANTÔNIO,Apto,Suplente,18142.0,0.0,0.0,0.0,0.0,18142.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,44,UNIÃO,210001601918,Deputado Estadual,MARCELO PITOL,Apto,Suplente,214721.05,0.0,0.0,0.0,48000.0,166721.05,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,44,UNIÃO,210001601930,Deputado Estadual,MARCELO PRIMEIRO GARCIA,Apto,Suplente,89721.05,0.0,0.0,0.0,0.0,89721.05,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,20,PSC,210001605736,Deputado Estadual,MARCELO TADEU DE LIMA FRAGA,Apto,Não eleito,15000.0,0.0,0.0,0.0,0.0,15000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,13,PT,210001610630,Deputado Estadual,MARCELO VARGAS QUADROS,Apto,Suplente,9166.68,0.0,0.0,0.0,0.0,9166.68,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,23,CIDADANIA,210001620227,Deputado Estadual,MARCIA COELHO E SILVA FARIAS,Apto,Suplente,75339.64,0.0,0.0,0.0,0.0,75339.64,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,13,PT,210001610631,Deputado Estadual,MARCIA ELIZA LUCAS FERREIRA,Apto,Suplente,131653.16,0.0,0.0,0.0,0.0,131653.16,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,23,CIDADANIA,210001620187,Deputado Estadual,MARCIA JOSIANE OLIVEIRA DE LIMA,Apto,Suplente,45956.3,0.0,0.0,0.0,0.0,45956.3,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,40,PSB,210001602900,Deputado Estadual,MARCIA PEDRAZZI FUMAGALLI,Apto,Suplente,123000.0,0.0,0.0,0.0,0.0,123000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,15,MDB,210001647996,Deputado Estadual,MARCIA SCHERER,Apto,Suplente,360000.0,0.0,0.0,0.0,0.0,360000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,44,UNIÃO,210001601931,Deputado Estadual,MARCIAL LUCAS GUASTUCCI,Apto,Suplente,57000.0,0.0,0.0,0.0,57000.0,0.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,22,PL,210001648956,Deputado Estadual,MARCIO ASSIS PATUSSI,Apto,Suplente,185750.0,0.0,0.0,0.0,100000.0,85750.0,0.0,2024-04-19 02:05:11
